用户id,是否付费,注册至今距离天数,最后一周登陆天数,最后一周登陆次数,最后一周0-8点登陆次数,最后一周8-18点登陆次数,最后一周18-24点登陆次数
39746,0,1,2,2,0,1,1
39747,0,0,1,1,0,1,0
39748,0,0,1,1,0,1,0
39749,0,0,1,6,0,6,0
39750,0,0,1,2,0,1,1
39751,0,0,1,2,0,2,0
39752,0,0,1,1,0,1,0
39753,0,0,1,2,0,2,0
39754,0,0,1,1,0,1,0
39755,1,4,5,30,5,18,7
39756,0,0,1,1,0,1,0
39757,0,4,2,5,0,4,1
39758,0,0,1,1,0,1,0
39759,1,3,2,6,0,5,1
39760,0,0,1,1,0,1,0
39761,0,0,1,4,0,3,1
39762,1,4,5,48,19,19,10
39763,0,0,1,1,0,1,0
39764,0,0,1,1,0,1,0
39765,0,1,2,4,0,3,1
39766,0,0,1,2,0,2,0
39767,0,0,1,2,0,2,0
39768,0,0,1,5,0,5,0
39769,0,0,1,1,0,1,0
39770,0,0,1,1,0,1,0
39771,0,4,5,14,1,7,6
39772,0,0,1,1,0,1,0
39773,0,2,3,6,1,4,1
39774,0,0,1,3,0,3,0
39775,0,0,1,2,0,2,0
39776,0,3,3,4,0,4,0
39777,0,0,1,1,0,1,0
39778,0,0,1,1,0,1,0
39779,0,0,1,1,0,1,0
39780,0,4,2,2,0,2,0
39781,0,0,1,2,0,2,0
39782,0,0,1,1,0,1,0
39783,0,0,1,1,0,1,0
39784,0,1,2,7,2,5,0
39785,0,0,1,3,0,2,1
39786,0,0,1,2,0,2,0
39787,0,2,3,6,1,4,1
39788,0,0,1,2,0,2,0
39789,0,0,1,1,0,1,0
39790,0,0,1,1,0,1,0
39791,0,0,1,2,0,2,0
39792,0,0,1,1,0,1,0
39793,0,0,1,2,0,2,0
39794,0,0,1,2,0,2,0
39795,0,0,1,2,0,2,0
39796,0,0,1,2,0,2,0
39797,1,4,4,12,4,5,3
39798,0,0,1,1,0,1,0
39799,0,0,1,2,0,2,0
39800,0,1,2,3,0,3,0
39801,0,0,1,2,0,2,0
39802,0,0,1,1,0,1,0
39803,0,0,1,1,0,1,0
39804,0,4,3,4,0,3,1
39805,0,0,1,1,0,1,0
39806,0,0,1,1,0,1,0
39807,0,0,1,2,0,2,0
39808,1,2,3,10,3,5,2
39809,0,0,1,1,0,1,0
39810,0,0,1,2,0,2,0
39811,0,0,1,1,0,1,0
39812,0,4,5,11,8,1,2
39813,1,0,1,3,0,3,0
39814,0,0,1,2,0,2,0
39815,1,4,4,14,1,9,4
39816,0,0,1,1,0,1,0
39817,0,0,1,1,0,1,0
39818,0,2,3,9,0,9,0
39819,1,4,5,39,4,28,7
39820,0,0,1,3,0,2,1
39821,0,0,1,1,0,1,0
39822,0,0,1,1,0,1,0
39823,0,0,1,3,0,3,0
39824,0,0,1,3,0,3,0
39825,0,0,1,2,0,2,0
39826,0,0,1,1,0,1,0
39827,0,0,1,1,0,1,0
39828,0,0,1,1,0,1,0
39829,0,0,1,2,0,2,0
39830,0,0,1,2,0,2,0
39831,0,0,1,2,0,2,0
39832,0,0,1,3,0,3,0
39833,0,0,1,1,0,1,0
39834,0,0,1,6,0,5,1
39835,0,0,1,2,0,2,0
39836,0,0,1,4,0,4,0
39837,0,0,1,1,0,1,0
39838,0,0,1,2,0,2,0
39839,0,0,1,1,0,1,0
39840,0,0,1,1,0,1,0
39841,1,0,1,2,0,2,0
39842,1,0,1,6,0,6,0
39843,0,0,1,1,0,1,0
39844,0,0,1,1,0,1,0
39845,0,0,1,2,0,2,0
39846,0,0,1,2,0,2,0
39847,0,1,2,6,0,5,1
39848,1,1,2,9,2,6,1
39849,0,0,1,3,0,3,0
39850,1,1,2,10,1,8,1
39851,0,0,1,1,0,1,0
39852,0,0,1,1,0,1,0
39853,0,0,1,5,0,4,1
39854,0,0,1,1,0,1,0
39855,0,3,2,2,0,2,0
39856,0,2,3,11,1,10,0
39857,0,0,1,2,0,2,0
39858,0,4,2,3,0,3,0
39859,0,0,1,2,0,2,0
39860,0,0,1,1,0,1,0
39861,0,4,2,2,0,2,0
39862,1,4,5,50,10,30,10
39863,0,0,1,1,0,1,0
39864,0,0,1,1,0,1,0
39865,0,4,4,4,0,3,1
39866,0,0,1,2,0,2,0
39867,0,0,1,3,0,3,0
39868,0,0,1,3,0,3,0
39869,0,2,3,4,1,3,0
39870,0,0,1,2,0,2,0
39871,0,0,1,1,0,1,0
39872,0,1,2,9,0,9,0
39873,0,0,1,1,0,1,0
39874,0,0,1,1,0,1,0
39875,0,0,1,3,0,3,0
39876,0,0,1,2,0,2,0
39877,1,1,2,9,0,7,2
39878,1,3,4,19,0,18,1
39879,0,0,1,2,0,2,0
39880,0,0,1,1,0,1,0
39881,0,0,1,2,0,2,0
39882,0,0,1,2,0,2,0
39883,0,0,1,1,0,1,0
39884,0,2,3,8,0,5,3
39885,0,0,1,1,0,1,0
39886,0,1,2,4,1,2,1
39887,0,0,1,1,0,1,0
39888,0,0,1,2,0,2,0
39889,0,0,1,1,0,1,0
39890,0,0,1,1,0,1,0
39891,0,0,1,1,0,1,0
39892,0,0,1,1,0,1,0
39893,0,0,1,1,0,1,0
39894,0,4,5,19,4,12,3
39895,1,1,2,8,1,6,1
39896,0,1,2,4,1,2,1
39897,0,0,1,2,0,2,0
39898,0,3,4,14,5,6,3
39899,0,0,1,4,0,3,1
39900,0,0,1,2,0,2,0
39901,0,1,2,6,0,5,1
39902,0,0,1,3,0,3,0
39903,0,3,3,8,1,5,2
39904,0,4,5,21,0,12,9
39905,0,0,1,1,0,1,0
39906,1,4,5,16,1,13,2
39907,0,0,1,1,0,1,0
39908,0,0,1,1,0,1,0
39909,0,0,1,1,0,1,0
39910,0,0,1,1,0,1,0
39911,1,0,1,6,0,5,1
39912,0,0,1,3,0,3,0
39913,0,0,1,2,0,2,0
39914,0,0,1,1,0,1,0
39915,0,2,3,4,0,4,0
39916,0,0,1,1,0,1,0
39917,0,0,1,2,0,2,0
39918,0,0,1,1,0,1,0
39919,0,4,2,2,0,2,0
39920,0,3,2,2,0,1,1
39921,0,0,1,1,0,1,0
39922,0,4,2,2,0,2,0
39923,0,0,1,1,0,1,0
39924,0,1,2,4,1,3,0
39925,0,4,3,4,0,4,0
39926,1,4,5,41,3,24,14
39927,0,0,1,2,0,2,0
39928,0,2,3,7,1,5,1
39929,1,4,5,20,5,12,3
39930,0,0,1,1,0,1,0
39931,0,0,1,1,0,1,0
39932,0,0,1,4,0,3,1
39933,0,0,1,1,0,1,0
39934,0,0,1,1,0,1,0
39935,1,4,5,12,2,7,3
39936,0,0,1,3,0,3,0
39937,0,0,1,5,0,4,1
39938,0,2,2,4,0,4,0
39939,0,0,1,1,0,1,0
39940,0,0,1,2,0,2,0
39941,0,0,1,1,0,1,0
39942,0,0,1,2,0,2,0
39943,1,1,2,11,1,7,3
39944,0,0,1,1,0,1,0
39945,0,0,1,1,0,1,0
39946,0,1,2,7,0,6,1
39947,0,0,1,1,0,1,0
39948,0,0,1,2,0,2,0
39949,0,0,1,2,0,2,0
39950,0,0,1,1,0,1,0
39951,0,2,3,7,2,5,0
39952,0,0,1,1,0,1,0
39953,0,0,1,1,0,1,0
39954,0,0,1,1,0,1,0
39955,0,0,1,1,0,1,0
39956,0,0,1,1,0,1,0
39957,0,0,1,2,0,2,0
39958,0,0,1,1,0,1,0
39959,0,4,5,15,1,13,1
39960,0,0,1,1,0,1,0
39961,0,0,1,1,0,1,0
39962,0,0,1,1,0,1,0
39963,0,0,1,1,0,1,0
39964,0,4,5,11,2,8,1
39965,0,0,1,2,0,2,0
39966,0,1,2,2,1,1,0
39967,0,4,2,5,0,4,1
39968,1,0,1,3,0,3,0
39969,0,0,1,7,0,7,0
39970,0,0,1,1,0,1,0
39971,0,4,2,3,0,3,0
39972,0,0,1,2,0,2,0
39973,0,0,1,1,0,1,0
39974,0,4,5,16,1,12,3
39975,0,0,1,2,0,2,0
39976,0,0,1,4,0,4,0
39977,0,0,1,2,0,2,0
39978,0,0,1,2,0,2,0
39979,0,0,1,4,0,3,1
39980,0,1,2,8,1,5,2
39981,0,0,1,2,0,2,0
39982,0,0,1,1,0,1,0
39983,0,0,1,2,0,2,0
39984,0,0,1,2,0,2,0
39985,0,0,1,1,0,1,0
39986,0,0,1,2,0,2,0
39987,0,0,1,2,0,2,0
39988,0,4,5,34,11,13,10
39989,0,0,1,1,0,1,0
39990,0,0,1,6,0,6,0
39991,0,0,1,1,0,1,0
39992,0,4,2,3,0,2,1
39993,0,4,5,21,5,13,3
39994,0,0,1,3,0,3,0
39995,1,1,2,8,0,8,0
39996,1,4,5,53,12,28,13
39997,0,4,2,3,0,2,1
39998,0,0,1,4,0,4,0
39999,1,3,4,28,4,19,5
40000,0,0,1,2,0,2,0
40001,0,2,3,5,2,3,0
40002,0,0,1,2,0,2,0
40003,0,0,1,1,0,1,0
40004,0,4,5,13,2,8,3
40005,1,1,2,9,1,8,0
40006,0,0,1,1,0,1,0
40007,0,2,2,3,0,3,0
40008,0,0,1,3,0,2,1
40009,0,4,4,12,1,7,4
40010,0,4,5,40,9,22,9
40011,0,0,1,1,0,1,0
40012,0,1,2,5,0,5,0
40013,0,0,1,2,0,2,0
40014,0,0,1,1,0,1,0
40015,0,0,1,2,0,2,0
40016,0,0,1,1,0,1,0
40017,0,4,4,7,0,6,1
40018,0,0,1,1,0,1,0
40019,0,0,1,1,0,1,0
40020,0,0,1,1,0,1,0
40021,0,1,2,3,1,2,0
40022,0,0,1,2,0,2,0
40023,1,1,2,7,0,6,1
40024,0,0,1,1,0,1,0
40025,0,0,1,1,0,1,0
40026,1,2,3,6,0,5,1
40027,0,0,1,1,0,1,0
40028,0,0,1,1,0,1,0
40029,0,2,3,12,0,8,4
40030,0,0,1,3,0,3,0
40031,0,0,1,1,0,1,0
40032,0,0,1,1,0,1,0
40033,1,2,3,5,0,5,0
40034,0,2,2,4,0,4,0
40035,0,0,1,1,0,1,0
40036,0,2,3,19,7,10,2
40037,0,0,1,2,0,2,0
40038,0,0,1,2,0,2,0
40039,0,0,1,2,0,2,0
40040,0,1,2,4,0,3,1
40041,0,0,1,3,0,3,0
40042,0,0,1,2,0,2,0
40043,0,0,1,3,0,3,0
40044,0,0,1,1,0,1,0
40045,0,0,1,2,0,2,0
40046,0,0,1,1,0,1,0
40047,1,0,1,3,0,2,1
40048,0,0,1,2,0,2,0
40049,0,4,3,8,0,5,3
40050,0,0,1,2,0,2,0
40051,0,1,2,15,0,10,5
40052,0,0,1,1,0,1,0
40053,0,0,1,1,0,1,0
40054,0,4,5,20,3,14,3
40055,0,0,1,1,0,1,0
40056,0,2,2,3,1,2,0
40057,0,0,1,1,0,1,0
40058,0,0,1,1,0,1,0
40059,0,4,4,7,1,6,0
40060,0,0,1,1,0,1,0
40061,1,0,1,2,0,2,0
40062,0,4,2,3,2,1,0
40063,0,0,1,3,0,3,0
40064,0,3,4,15,3,11,1
40065,0,0,1,1,0,1,0
40066,0,0,1,1,0,1,0
40067,0,0,1,1,0,1,0
40068,0,0,1,1,0,1,0
40069,1,3,4,18,7,8,3
40070,0,0,1,1,0,1,0
40071,0,0,1,1,0,1,0
40072,0,4,2,3,0,2,1
40073,0,2,3,6,2,4,0
40074,0,0,1,6,0,5,1
40075,0,1,2,3,0,3,0
40076,0,0,1,2,0,2,0
40077,0,0,1,1,0,1,0
40078,1,4,5,29,4,15,10
40079,0,0,1,2,0,2,0
40080,0,0,1,1,0,1,0
40081,0,4,5,7,4,3,0
40082,1,4,5,37,7,21,9
40083,0,0,1,2,0,2,0
40084,0,0,1,2,0,2,0
40085,0,4,5,16,4,8,4
40086,0,0,1,1,0,1,0
40087,0,1,2,3,0,3,0
40088,0,0,1,6,0,6,0
40089,0,0,1,1,0,1,0
40090,0,0,1,1,0,1,0
40091,1,4,5,13,1,10,2
40092,0,0,1,2,0,2,0
40093,0,0,1,1,0,1,0
40094,0,0,1,1,0,1,0
40095,0,0,1,2,0,2,0
40096,1,1,2,6,0,4,2
40097,0,0,1,4,0,3,1
40098,0,0,1,1,0,1,0
40099,0,0,1,3,0,3,0
40100,0,0,1,1,0,1,0
40101,0,0,1,5,0,3,2
40102,0,2,3,7,1,3,3
40103,0,4,5,17,2,8,7
40104,0,2,2,9,0,7,2
40105,0,3,4,8,1,6,1
40106,0,0,1,2,0,2,0
40107,0,0,1,1,0,1,0
40108,0,0,1,1,0,1,0
40109,0,0,1,2,0,2,0
40110,0,0,1,1,0,1,0
40111,1,3,4,26,0,21,5
40112,0,0,1,2,0,2,0
40113,0,0,1,1,0,1,0
40114,0,0,1,2,0,2,0
40115,0,0,1,3,0,3,0
40116,0,0,1,1,0,1,0
40117,0,1,2,3,0,3,0
40118,0,0,1,1,0,1,0
40119,1,0,1,3,0,3,0
40120,0,0,1,1,0,1,0
40121,0,2,3,5,0,5,0
40122,0,2,3,8,2,6,0
40123,0,1,2,5,0,5,0
40124,0,0,1,1,0,1,0
40125,0,0,1,2,0,2,0
40126,0,1,2,3,0,3,0
40127,1,4,5,14,3,9,2
40128,0,0,1,1,0,1,0
40129,0,0,1,2,0,2,0
40130,0,0,1,1,0,1,0
40131,0,4,5,23,2,16,5
40132,1,3,4,12,1,10,1
40133,0,3,4,15,3,8,4
40134,1,1,2,5,0,5,0
40135,0,4,2,2,0,2,0
40136,0,0,1,1,0,1,0
40137,0,2,2,2,0,1,1
40138,0,0,1,1,0,1,0
40139,0,0,1,3,0,3,0
40140,0,0,1,1,0,1,0
40141,0,0,1,1,0,1,0
40142,0,0,1,1,0,1,0
40143,1,2,3,37,6,22,9
40144,0,0,1,2,0,2,0
40145,0,3,3,11,0,11,0
40146,0,0,1,3,0,3,0
40147,0,0,1,3,0,3,0
40148,0,0,1,1,0,1,0
40149,0,4,2,5,0,3,2
40150,0,0,1,1,0,1,0
40151,0,4,4,6,0,6,0
40152,0,0,1,3,0,3,0
40153,0,0,1,2,0,2,0
40154,0,0,1,1,0,1,0
40155,0,4,3,5,0,1,4
40156,0,0,1,1,0,1,0
40157,0,0,1,2,0,2,0
40158,0,4,2,4,2,2,0
40159,0,0,1,1,0,1,0
40160,0,0,1,2,0,2,0
40161,1,2,3,10,1,5,4
40162,0,0,1,1,0,1,0
40163,0,0,1,1,0,1,0
40164,1,4,5,17,1,11,5
40165,0,1,2,3,1,2,0
40166,0,2,3,9,0,7,2
40167,1,0,1,2,0,2,0
40168,0,0,1,2,0,2,0
40169,0,0,1,1,0,1,0
40170,0,0,1,1,0,1,0
40171,0,0,1,1,0,1,0
40172,0,0,1,2,0,2,0
40173,0,3,2,3,0,3,0
40174,0,0,1,2,0,2,0
40175,0,0,1,1,0,1,0
40176,0,0,1,1,0,1,0
40177,1,1,2,11,1,7,3
40178,0,4,4,17,3,8,6
40179,0,0,1,4,0,3,1
40180,0,0,1,2,0,2,0
40181,0,2,3,5,0,4,1
40182,0,0,1,1,0,1,0
40183,0,0,1,1,0,1,0
40184,0,4,5,10,3,5,2
40185,0,1,2,3,1,2,0
40186,0,0,1,3,0,3,0
40187,0,2,3,8,0,6,2
40188,0,0,1,1,0,1,0
40189,0,0,1,3,0,3,0
40190,0,0,1,1,0,1,0
40191,0,0,1,1,0,1,0
40192,0,0,1,2,0,2,0
40193,0,0,1,3,0,3,0
40194,0,0,1,1,0,1,0
40195,0,0,1,1,0,1,0
40196,0,0,1,4,0,4,0
40197,0,0,1,1,0,1,0
40198,0,0,1,1,0,1,0
40199,0,0,1,2,0,2,0
40200,0,0,1,1,0,1,0
40201,0,0,1,1,0,1,0
40202,0,0,1,2,0,2,0
40203,0,0,1,1,0,1,0
40204,0,2,3,14,2,9,3
40205,0,4,4,5,0,5,0
40206,0,3,4,17,3,10,4
40207,0,0,1,1,0,1,0
40208,0,0,1,1,0,1,0
40209,1,1,2,3,1,2,0
40210,0,0,1,5,0,4,1
40211,0,4,5,38,5,19,14
40212,1,0,1,2,0,2,0
40213,0,0,1,1,0,1,0
40214,0,1,2,8,2,5,1
40215,0,0,1,4,0,4,0
40216,1,4,5,25,1,18,6
40217,1,4,5,28,10,14,4
40218,0,3,4,8,0,7,1
40219,0,0,1,2,0,2,0
40220,0,0,1,1,0,1,0
40221,0,1,2,3,0,2,1
40222,0,0,1,1,0,1,0
40223,0,0,1,2,0,2,0
40224,0,0,1,4,0,3,1
40225,1,4,5,12,0,11,1
40226,0,0,1,1,0,1,0
40227,1,0,1,6,0,5,1
40228,0,0,1,2,0,2,0
40229,0,4,3,6,0,5,1
40230,1,3,4,13,2,6,5
40231,0,1,2,3,0,3,0
40232,0,0,1,1,0,1,0
40233,0,0,1,2,0,2,0
40234,0,0,1,7,0,7,0
40235,0,4,5,12,1,9,2
40236,1,2,3,6,0,6,0
40237,0,0,1,2,0,2,0
40238,0,0,1,1,0,1,0
40239,0,1,2,2,1,1,0
40240,0,0,1,3,0,2,1
40241,0,0,1,2,0,2,0
40242,0,3,2,5,1,3,1
40243,0,0,1,1,0,1,0
40244,0,0,1,1,0,1,0
40245,0,0,1,1,0,1,0
40246,0,0,1,2,0,2,0
40247,0,0,1,1,0,1,0
40248,0,0,1,1,0,1,0
40249,1,4,5,21,6,8,7
40250,0,0,1,2,0,2,0
40251,0,0,1,6,0,5,1
40252,1,2,3,7,1,4,2
40253,0,0,1,3,0,3,0
40254,0,0,1,1,0,1,0
40255,0,1,2,10,0,8,2
40256,0,0,1,1,0,1,0
40257,1,4,5,66,21,29,16
40258,0,0,1,2,0,2,0
40259,0,0,1,5,0,5,0
40260,0,4,3,9,1,6,2
40261,0,0,1,2,0,2,0
40262,0,3,3,6,1,4,1
40263,0,0,1,3,0,3,0
40264,0,0,1,2,0,2,0
40265,0,4,5,30,8,13,9
40266,0,4,5,22,3,18,1
40267,1,4,5,16,3,8,5
40268,0,0,1,1,0,1,0
40269,0,0,1,2,0,2,0
40270,0,0,1,1,0,1,0
40271,0,1,2,8,1,6,1
40272,0,0,1,2,0,2,0
40273,0,0,1,1,0,1,0
40274,0,2,3,23,3,17,3
40275,0,0,1,1,0,1,0
40276,0,0,1,2,0,2,0
40277,0,0,1,2,0,2,0
40278,1,4,4,13,2,10,1
40279,1,4,5,12,2,7,3
40280,0,4,5,12,2,10,0
40281,0,0,1,2,0,2,0
40282,0,0,1,2,0,2,0
40283,0,0,1,2,0,2,0
40284,0,2,2,3,1,2,0
40285,0,0,1,1,0,1,0
40286,0,0,1,1,0,1,0
40287,0,1,2,10,2,7,1
40288,0,0,1,2,0,2,0
40289,0,0,1,2,0,2,0
40290,0,0,1,2,0,2,0
40291,0,4,2,2,0,2,0
40292,1,4,5,13,1,7,5
40293,0,2,2,4,1,2,1
40294,0,0,1,2,0,2,0
40295,0,0,1,3,0,2,1
40296,0,0,1,2,0,2,0
40297,0,0,1,2,0,2,0
40298,0,0,1,6,0,6,0
40299,0,0,1,1,0,1,0
40300,0,0,1,1,0,1,0
40301,0,0,1,1,0,1,0
40302,0,3,4,7,1,5,1
40303,1,0,1,2,0,2,0
40304,0,0,1,1,0,1,0
40305,0,0,1,2,0,1,1
40306,0,0,1,1,0,1,0
40307,1,3,4,19,2,10,7
40308,0,4,4,7,1,4,2
40309,0,0,1,2,0,2,0
40310,0,0,1,2,0,2,0
40311,0,0,1,1,0,1,0
40312,1,0,1,4,0,4,0
40313,1,1,2,13,2,9,2
40314,0,0,1,2,0,2,0
40315,0,0,1,2,0,2,0
40316,0,1,2,6,0,6,0
40317,0,0,1,5,0,5,0
40318,0,3,4,25,6,18,1
40319,0,0,1,1,0,1,0
40320,0,3,2,4,0,4,0
40321,0,0,1,2,0,2,0
40322,0,0,1,2,0,2,0
40323,0,0,1,1,0,1,0
40324,0,0,1,1,0,1,0
40325,0,0,1,2,0,2,0
40326,0,0,1,1,0,1,0
40327,1,2,3,14,4,6,4
40328,0,0,1,2,0,2,0
40329,0,0,1,2,0,2,0
40330,0,0,1,3,0,3,0
40331,0,0,1,1,0,1,0
40332,0,0,1,2,0,2,0
40333,0,0,1,2,0,2,0
40334,0,0,1,1,0,1,0
40335,0,4,5,39,3,25,11
40336,1,4,5,9,2,7,0
40337,0,1,2,8,0,7,1
40338,0,0,1,1,0,1,0
40339,0,4,4,14,0,11,3
40340,0,4,5,13,7,5,1
40341,1,4,5,20,4,14,2
40342,0,0,1,1,0,1,0
40343,0,3,4,12,0,11,1
40344,0,1,2,13,2,11,0
40345,0,0,1,1,0,1,0
40346,0,4,3,10,0,7,3
40347,0,0,1,1,0,1,0
40348,1,4,5,29,4,17,8
40349,0,0,1,2,0,2,0
40350,0,4,5,6,3,2,1
40351,0,1,2,9,0,9,0
40352,0,3,3,6,1,5,0
40353,1,2,3,20,3,15,2
40354,0,0,1,1,0,1,0
40355,0,0,1,3,0,3,0
40356,0,0,1,2,0,2,0
40357,0,0,1,2,0,2,0
40358,0,0,1,2,0,2,0
40359,0,3,2,3,0,3,0
40360,0,0,1,1,0,1,0
40361,0,0,1,1,0,1,0
40362,0,0,1,1,0,1,0
40363,0,0,1,1,0,1,0
40364,0,0,1,1,0,1,0
40365,0,0,1,2,0,2,0
40366,0,0,1,2,0,2,0
40367,0,0,1,3,0,3,0
40368,0,0,1,2,0,2,0
40369,0,0,1,1,0,1,0
40370,0,0,1,5,0,3,2
40371,0,2,3,9,2,6,1
40372,0,0,1,2,0,2,0
40373,1,2,3,20,3,11,6
40374,1,0,1,6,0,4,2
40375,0,1,2,8,0,5,3
40376,0,0,1,4,0,4,0
40377,0,0,1,2,0,2,0
40378,0,0,1,4,0,4,0
40379,0,0,1,2,0,2,0
40380,0,3,3,4,2,1,1
40381,0,0,1,2,0,2,0
40382,0,0,1,1,0,1,0
40383,0,0,1,4,0,3,1
40384,0,3,2,2,0,1,1
40385,0,3,3,5,1,4,0
40386,0,0,1,1,0,1,0
40387,0,1,2,7,0,7,0
40388,1,0,1,4,0,4,0
40389,0,0,1,1,0,1,0
40390,0,0,1,1,0,1,0
40391,1,4,5,19,0,13,6
40392,0,0,1,1,0,1,0
40393,0,0,1,7,0,4,3
40394,0,0,1,1,0,1,0
40395,0,1,2,5,0,3,2
40396,0,0,1,1,0,1,0
40397,0,2,3,9,0,6,3
40398,0,4,2,2,0,2,0
40399,0,0,1,2,0,2,0
40400,0,0,1,1,0,1,0
40401,0,0,1,2,0,2,0
40402,0,1,2,3,1,2,0
40403,0,0,1,2,0,2,0
40404,1,3,4,43,2,30,11
40405,0,0,1,3,0,3,0
40406,0,2,2,2,1,1,0
40407,0,0,1,1,0,1,0
40408,0,0,1,2,0,2,0
40409,0,0,1,1,0,1,0
40410,0,0,1,3,0,3,0
40411,0,1,2,2,0,2,0
40412,1,4,5,20,6,13,1
40413,0,0,1,1,0,1,0
40414,0,0,1,1,0,1,0
40415,0,1,2,3,0,3,0
40416,0,0,1,3,0,3,0
40417,0,0,1,2,0,2,0
40418,0,4,5,17,0,13,4
40419,0,2,3,8,1,7,0
40420,0,3,3,11,2,6,3
40421,1,1,2,12,2,10,0
40422,1,0,1,2,0,2,0
40423,0,0,1,3,0,3,0
40424,0,0,1,1,0,1,0
40425,0,0,1,2,0,2,0
40426,0,2,3,7,1,5,1
40427,0,0,1,2,0,2,0
40428,0,0,1,1,0,1,0
40429,1,3,4,37,5,19,13
40430,1,1,2,13,1,12,0
40431,0,0,1,1,0,1,0
40432,0,3,4,11,5,6,0
40433,0,0,1,2,0,2,0
40434,0,1,2,3,1,2,0
40435,0,0,1,1,0,1,0
40436,0,0,1,2,0,2,0
40437,0,0,1,2,0,2,0
40438,0,0,1,1,0,1,0
40439,0,0,1,2,0,2,0
40440,0,0,1,2,0,2,0
40441,1,4,5,17,1,11,5
40442,0,4,4,5,0,4,1
40443,0,0,1,2,0,2,0
40444,0,0,1,1,0,1,0
40445,0,1,2,10,2,6,2
40446,0,0,1,2,0,2,0
40447,0,0,1,2,0,2,0
40448,0,0,1,2,0,2,0
40449,1,4,5,15,0,11,4
40450,0,0,1,2,0,2,0
40451,0,4,5,37,5,22,10
40452,0,0,1,2,0,2,0
40453,1,1,2,9,1,7,1
40454,0,1,2,4,0,4,0
40455,0,0,1,1,0,1,0
40456,0,0,1,4,0,4,0
40457,0,2,3,12,1,7,4
40458,1,4,4,15,2,10,3
40459,0,0,1,2,0,2,0
40460,1,4,5,35,8,21,6
40461,1,0,1,8,0,5,3
40462,0,0,1,2,0,2,0
40463,0,0,1,2,0,2,0
40464,0,0,1,1,0,1,0
40465,0,0,1,1,0,1,0
40466,0,0,1,3,0,3,0
40467,0,0,1,4,0,4,0
40468,0,1,2,3,0,3,0
40469,0,0,1,1,0,1,0
40470,0,1,2,11,0,9,2
40471,0,2,3,7,2,4,1
40472,0,4,2,3,0,3,0
40473,0,0,1,4,0,4,0
40474,0,2,3,4,2,2,0
40475,0,4,5,42,9,19,14
40476,1,4,5,19,7,9,3
40477,1,4,5,32,7,16,9
40478,1,4,5,43,4,25,14
40479,0,3,3,9,0,5,4
40480,0,1,2,3,1,2,0
40481,0,1,2,3,1,2,0
40482,0,0,1,2,0,2,0
40483,0,0,1,2,0,2,0
40484,1,0,1,5,0,5,0
40485,0,0,1,1,0,1,0
40486,1,3,2,7,0,7,0
40487,0,0,1,3,0,2,1
40488,0,0,1,2,0,2,0
40489,0,2,2,3,0,3,0
40490,0,0,1,3,0,3,0
40491,0,3,3,6,0,5,1
40492,0,0,1,1,0,1,0
40493,0,4,5,14,0,4,10
40494,0,0,1,1,0,1,0
40495,0,4,5,10,0,5,5
40496,0,0,1,1,0,1,0
40497,1,0,1,3,0,3,0
40498,1,0,1,2,0,2,0
40499,0,0,1,1,0,1,0
40500,0,0,1,2,0,2,0
40501,0,0,1,1,0,1,0
40502,0,1,2,2,0,2,0
40503,0,0,1,2,0,2,0
40504,0,0,1,3,0,3,0
40505,0,0,1,1,0,1,0
40506,0,0,1,1,0,1,0
40507,0,4,5,12,4,6,2
40508,0,0,1,1,0,1,0
40509,0,1,2,2,0,2,0
40510,0,0,1,1,0,1,0
40511,0,0,1,2,0,2,0
40512,0,0,1,2,0,2,0
40513,1,3,4,24,2,16,6
40514,0,0,1,1,0,1,0
40515,0,4,5,15,7,6,2
40516,0,0,1,2,0,2,0
40517,0,0,1,2,0,2,0
40518,0,3,4,13,1,9,3
40519,0,0,1,2,0,2,0
40520,0,0,1,3,0,3,0
40521,0,4,5,22,2,13,7
40522,1,4,5,24,6,14,4
40523,0,0,1,3,0,3,0
40524,0,0,1,2,0,2,0
40525,0,0,1,3,0,3,0
40526,0,0,1,2,0,2,0
40527,1,4,5,51,8,21,22
40528,1,4,5,41,4,23,14
40529,0,0,1,1,0,1,0
40530,0,0,1,1,0,1,0
40531,1,2,2,3,0,2,1
40532,1,1,2,4,0,3,1
40533,0,0,1,2,0,2,0
40534,0,0,1,1,0,1,0
40535,0,0,1,2,0,2,0
40536,0,0,1,4,0,4,0
40537,0,0,1,1,0,1,0
40538,0,2,2,9,0,7,2
40539,0,0,1,3,0,2,1
40540,0,3,3,9,0,6,3
40541,0,0,1,1,0,1,0
40542,0,4,5,36,5,23,8
40543,0,0,1,1,0,1,0
40544,0,0,1,4,0,3,1
40545,0,0,1,2,0,1,1
40546,0,0,1,2,0,2,0
40547,0,1,2,6,2,4,0
40548,0,1,2,5,0,5,0
40549,0,0,1,1,0,1,0
40550,1,1,2,21,3,15,3
40551,0,0,1,1,0,1,0
40552,0,0,1,1,0,1,0
40553,0,0,1,2,0,2,0
40554,0,0,1,1,0,1,0
40555,1,1,2,12,2,9,1
40556,0,0,1,2,0,2,0
40557,0,4,5,23,1,20,2
40558,0,0,1,1,0,1,0
40559,0,0,1,2,0,2,0
40560,0,1,2,6,0,3,3
40561,0,0,1,1,0,1,0
40562,1,4,5,34,5,18,11
40563,0,3,4,10,3,5,2
